	Position	Contacts at 4.5 Å	SASA	genome	temp
1557	93.5	11.505376344086022	47.71257403542773	RS_GCF_000661955.1	30.0
1558	97.0	11.139896373056995	51.5077478751757	RS_GCF_000671395.1	28.0
1559	93.5	11.387096774193548	50.45155678781589	RS_GCF_000682675.1	28.0
1560	94.5	11.393617021276595	50.00720012049057	RS_GCF_000682695.1	28.0
1561	93.5	11.440860215053764	50.14023194842234	RS_GCF_000682715.1	28.0
1562	94.0	11.3475935828877	50.54130197469067	RS_GCF_000682755.1	28.0
1563	110.5	11.309090909090909	50.08598156929984	RS_GCF_000684975.1	25.0
1564	110.5	11.309090909090909	50.751891426672934	RS_GCF_000685015.1	26.0
1565	110.5	11.363636363636363	49.91362041313919	RS_GCF_000685035.1	29.0
1566	110.5	11.363636363636363	49.78847429866524	RS_GCF_000685075.1	28.0
1567	93.5	11.376344086021506	50.46001968442338	RS_GCF_000685215.1	29.0
1568	94.5	11.372340425531915	49.99470011100785	RS_GCF_000685295.1	30.0
1569	94.5	11.382978723404255	49.63475279446253	RS_GCF_000685315.1	30.0
1570	107.0	11.2018779342723	49.75290853635945	RS_GCF_000685865.1	18.0
1571	109.5	11.284403669724771	52.96532491942287	RS_GCF_000685905.1	37.0
1572	95.5	11.326315789473684	51.301985886144365	RS_GCF_000686045.1	28.0
1573	112.0	11.201793721973095	54.12017200741754	RS_GCF_000686525.1	31.0
1574	107.5	11.242990654205608	52.93475980939071	RS_GCF_000686665.1	37.0
1575	107.0	11.370892018779342	51.384708657384316	RS_GCF_000686705.1	36.0
1576	105.5	11.504761904761905	51.82356815766656	RS_GCF_000686725.1	20.0
1577	95.5	11.56842105263158	50.9859660836355	RS_GCF_000686885.1	30.0
1578	109.5	11.247706422018348	49.38554115860698	RS_GCF_000686905.1	25.0
1579	113.0	11.534246575342467	49.10993333229922	RS_GCF_000687145.1	60.0
1580	107.0	11.295774647887324	49.91850739545417	RS_GCF_000687555.1	36.0
1581	107.5	11.36448598130841	53.372768285058605	RS_GCF_000687815.1	37.0
1582	110.5	11.354545454545455	50.1280473692677	RS_GCF_000687875.1	25.0
1583	107.5	11.121495327102803	50.50750375588336	RS_GCF_000688235.1	30.0
1584	109.0	11.28110599078341	48.835861944191315	RS_GCF_000688255.1	20.0
1585	96.5	11.104166666666666	52.17873154064307	RS_GCF_000688295.1	30.0
1586	96.0	11.455497382198953	48.078365148179955	RS_GCF_000688395.1	35.0
1587	91.0	11.425414364640885	51.41403438787547	RS_GCF_000688415.1	37.0
1588	129.0	11.406392694063927	48.156632999136654	RS_GCF_000688455.1	38.0
1589	108.5	11.453703703703704	48.77307684932129	RS_GCF_000688515.1	28.0
1590	109.0	11.19815668202765	49.29235006578159	RS_GCF_000691225.1	37.0
1591	95.0	11.379679144385026	49.540550443843074	RS_GCF_000691805.2	30.0
1592	107.0	11.342723004694836	47.62142352561128	RS_GCF_000695095.2	28.0
1593	107.5	11.280373831775702	48.351765625644134	RS_GCF_000695255.1	28.0
1594	92.0	11.551912568306012	52.07887227366641	RS_GCF_000695625.1	28.0
1595	107.5	11.233644859813085	49.81452976270417	RS_GCF_000695685.1	28.0
1596	95.5	11.48421052631579	50.101066035254426	RS_GCF_000695795.1	30.0
1597	109.5	11.385321100917432	50.34277988628754	RS_GCF_000696185.1	28.0
1598	107.5	11.19626168224299	50.80674305749396	RS_GCF_000696575.1	37.0
1599	96.5	11.229166666666666	52.58197731539904	RS_GCF_000697965.2	29.0
1600	110.5	11.372727272727273	48.87148885907209	RS_GCF_000698555.1	29.0
1601	95.5	11.463157894736842	50.1012510386854	RS_GCF_000699505.1	22.0
1602	100.5	11.494845360824742	51.800711881038744	RS_GCF_000701405.1	15.0
1603	99.5	11.448979591836734	51.436814603324024	RS_GCF_000701425.1	15.0
1604	94.0	11.358288770053475	49.270051507747255	RS_GCF_000701445.1	30.0
1605	107.5	11.39622641509434	51.666778621967254	RS_GCF_000701485.1	37.0
1606	95.5	11.389473684210527	50.075554715576246	RS_GCF_000701505.1	30.0
1607	106.5	11.283018867924529	51.87848160031737	RS_GCF_000701525.1	30.0
1608	109.0	11.271889400921658	51.72048928042232	RS_GCF_000701685.1	37.0
1609	110.5	11.29245283018868	51.86111978412591	RS_GCF_000701805.1	37.0
1610	110.0	11.502304147465438	51.52993145817908	RS_GCF_000701825.1	37.0
1611	107.5	11.439252336448599	51.23894713831935	RS_GCF_000701905.1	37.0
1612	109.5	11.211009174311927	49.956369356543256	RS_GCF_000702445.1	28.0
1613	109.5	11.596330275229358	51.59499836971107	RS_GCF_000702505.1	55.0
1614	107.0	11.352112676056338	50.82278900008423	RS_GCF_000702585.1	28.0
1615	107.0	11.2018779342723	50.172396695429434	RS_GCF_000702625.1	28.0
1616	325.5	11.071186440677966	56.06041250558084	RS_GCF_000702665.1	35.0
1617	113.0	11.383886255924171	51.881290749540845	RS_GCF_000702705.1	37.0
1618	106.5	11.339622641509434	51.39826426164874	RS_GCF_000702725.1	30.0
1619	96.5	11.375	52.483306867103465	RS_GCF_000706625.1	37.0
1620	96.5	11.25	52.66476806002826	RS_GCF_000706645.1	36.0
1621	95.5	11.357894736842105	53.560790527876115	RS_GCF_000706765.1	37.0
1622	109.0	11.225806451612904	51.538989570292756	RS_GCF_000708045.1	30.0
1623	95.5	11.494736842105263	50.72259217810015	RS_GCF_000708285.2	28.0
1624	97.0	11.398963730569948	52.066361496869206	RS_GCF_000708615.2	29.0
1625	122.5	11.314814814814815	52.702112697681926	RS_GCF_000709085.1	37.0
1626	109.0	11.28110599078341	49.85640201136085	RS_GCF_000709345.1	20.0
1627	96.5	11.197916666666666	52.7289191529401	RS_GCF_000709795.1	30.0
1628	107.0	11.258215962441314	48.54269807865088	RS_GCF_000710775.1	26.0
1629	108.0	11.30232558139535	50.30773212678592	RS_GCF_000711195.1	25.0
1630	107.5	11.299065420560748	49.39806964133919	RS_GCF_000711225.1	28.0
1631	94.0	11.32620320855615	49.119248602470044	RS_GCF_000711245.1	28.0
1632	112.0	11.488789237668161	47.60725407741831	RS_GCF_000711295.1	35.0
1633	107.5	11.205607476635514	49.89770712178137	RS_GCF_000711715.1	35.0
1634	108.5	11.175925925925926	48.68046360546468	RS_GCF_000711725.1	30.0
1635	112.0	11.434977578475337	49.086971079989475	RS_GCF_000711735.1	20.0
1636	107.5	11.19626168224299	50.171450913357724	RS_GCF_000711795.1	28.0
1637	109.0	11.244239631336406	48.636844748171065	RS_GCF_000711875.1	29.0
1638	107.5	11.336448598130842	50.6898897512308	RS_GCF_000711895.1	30.0
1639	94.0	11.550802139037433	48.78683322300181	RS_GCF_000711955.1	29.0
1640	107.0	11.295774647887324	51.874197247088475	RS_GCF_000711975.1	50.0
1641	108.0	11.395348837209303	50.55238303221053	RS_GCF_000712035.1	28.0
1642	105.0	11.52153110047847	52.406993480911304	RS_GCF_000712165.1	37.0
1643	105.5	11.219047619047618	51.906587573963044	RS_GCF_000712295.1	37.0
1644	108.5	11.407407407407407	50.75807915315355	RS_GCF_000712595.1	30.0
1645	108.0	11.032558139534883	50.257603272923596	RS_GCF_000714535.1	28.0
1646	108.5	11.13888888888889	52.315702706321005	RS_GCF_000714545.1	26.0
1647	108.0	11.423255813953489	48.9772068985844	RS_GCF_000714935.1	33.0
1648	108.0	11.144186046511628	49.347144589172046	RS_GCF_000715015.1	28.0
1649	108.0	11.413953488372092	49.45712262420468	RS_GCF_000715205.1	28.0
1650	107.5	11.327102803738319	50.73256805254439	RS_GCF_000716435.1	28.0
1651	107.5	11.22429906542056	49.26169393809014	RS_GCF_000716445.1	28.0
1652	109.5	11.412844036697248	50.36315748981823	RS_GCF_000716545.1	28.0
1653	108.5	11.37037037037037	48.73365759914509	RS_GCF_000716715.1	28.0
1654	91.5	11.472527472527473	51.648030126580366	RS_GCF_000716785.1	28.0
1655	107.5	11.327102803738319	51.07352230810184	RS_GCF_000716875.1	28.0
1656	108.0	11.348837209302326	50.120742281787194	RS_GCF_000717025.1	28.0
1657	107.5	11.317757009345794	50.64780743059608	RS_GCF_000717055.1	28.0
1658	108.0	11.44186046511628	48.920107589993926	RS_GCF_000717135.1	28.0
1659	108.0	11.293023255813953	50.729442253150246	RS_GCF_000717245.1	28.0
1660	92.0	11.530054644808743	52.602085886571935	RS_GCF_000717335.1	28.0
1661	112.0	11.25560538116592	52.57289170473794	RS_GCF_000717475.1	35.0
1662	107.5	11.177570093457945	50.95969595865718	RS_GCF_000717595.1	28.0
1663	108.0	11.348837209302326	50.49370977108854	RS_GCF_000717745.1	28.0
1664	107.5	11.25233644859813	50.9709328835983	RS_GCF_000717995.1	28.0
1665	108.0	11.30232558139535	49.855390478429086	RS_GCF_000718015.1	28.0
1666	107.5	11.327102803738319	50.452351417418754	RS_GCF_000718025.1	28.0
1667	97.0	11.471502590673575	48.376787425919474	RS_GCF_000718085.1	28.0
1668	108.0	11.246511627906976	50.36453882597543	RS_GCF_000718095.1	28.0
1669	108.0	11.330232558139535	50.03544437069305	RS_GCF_000718135.1	28.0
1670	107.5	11.280373831775702	52.0927705872803	RS_GCF_000718165.1	28.0
1671	108.0	11.283720930232558	50.53048849272371	RS_GCF_000718255.1	28.0
1672	109.0	11.253456221198157	51.09966028921767	RS_GCF_000718305.1	28.0
1673	108.0	11.33953488372093	50.321840338471254	RS_GCF_000718455.1	28.0
1674	108.5	11.38888888888889	48.96663396808722	RS_GCF_000718515.1	28.0
1675	109.5	11.44954128440367	48.50575357300609	RS_GCF_000718635.1	28.0
1676	108.0	11.367441860465116	52.02355606011761	RS_GCF_000718985.1	45.0
1677	108.0	11.367441860465116	50.437051232331	RS_GCF_000719095.1	28.0
1678	109.0	11.456221198156681	50.811136321465746	RS_GCF_000719135.1	28.0
1679	108.0	11.330232558139535	49.65568223311086	RS_GCF_000719265.1	28.0
1680	107.5	11.299065420560748	51.541071079665144	RS_GCF_000719285.1	28.0
1681	95.5	11.31578947368421	49.93315579166414	RS_GCF_000720335.1	29.0
1682	108.0	11.227906976744187	50.68735103696723	RS_GCF_000720455.1	28.0
1683	109.0	11.225806451612904	51.479847950666425	RS_GCF_000720485.1	28.0
1684	94.0	11.401069518716577	50.499897833111554	RS_GCF_000720925.1	29.0
1685	108.0	11.311627906976744	51.07119013769364	RS_GCF_000721075.1	28.0
1686	107.5	11.205607476635514	50.97997143357103	RS_GCF_000721105.1	28.0
1687	107.5	11.532710280373832	50.125095621536744	RS_GCF_000722545.1	30.0
1688	107.0	11.145539906103286	50.24581172754357	RS_GCF_000722635.1	25.0
1689	185.0	11.257452574525745	52.52213431584366	RS_GCF_000723205.1	25.0
1690	113.0	11.265116279069767	51.603675018677194	RS_GCF_000723885.1	30.0
1691	114.0	11.395348837209303	51.27546518328266	RS_GCF_000724085.1	35.0
1692	96.5	11.25263157894737	50.301177927624096	RS_GCF_000724605.1	37.0
1693	109.5	11.63888888888889	51.91480502190974	RS_GCF_000724625.1	30.0
1694	108.0	11.33953488372093	50.84678225257113	RS_GCF_000725125.1	28.0
1695	108.5	11.36111111111111	51.06819316418543	RS_GCF_000725485.1	28.0
1696	108.5	11.24074074074074	51.01688203170207	RS_GCF_000725495.1	28.0
1697	107.5	11.261682242990654	50.04994945340772	RS_GCF_000725545.1	28.0
1698	107.5	11.25233644859813	50.167269324348815	RS_GCF_000725555.1	28.0
1699	108.0	11.106976744186046	49.48104892956136	RS_GCF_000730165.1	30.0
1700	107.5	11.271028037383177	49.33769131928062	RS_GCF_000730385.1	25.0
1701	108.5	11.194444444444445	50.30202402619549	RS_GCF_000730645.1	30.0
1702	108.5	11.287037037037036	49.296216469517745	RS_GCF_000731315.1	30.0
1703	109.5	11.220183486238533	49.869718968269005	RS_GCF_000731955.1	35.0
1704	108.5	11.36111111111111	49.58219017425794	RS_GCF_000732195.1	28.0
1705	93.0	11.491891891891893	49.51615737186588	RS_GCF_000732535.1	29.0
1706	108.5	11.425925925925926	50.80540927106181	RS_GCF_000732635.1	35.0
1707	107.5	11.30841121495327	50.729502662597085	RS_GCF_000732725.1	30.0
1708	92.0	11.551912568306012	52.42441243766156	RS_GCF_000732925.1	28.0
1709	92.0	11.344262295081966	51.1224430731936	RS_GCF_000732945.1	37.0
1710	108.0	11.395348837209303	48.84179611337549	RS_GCF_000733295.1	28.0
1711	108.5	11.287037037037036	50.34918783749709	RS_GCF_000733725.1	30.0
1712	93.5	11.630434782608695	50.95618398959083	RS_GCF_000733765.1	28.0
1713	108.0	11.348837209302326	51.51716393262947	RS_GCF_000733845.1	50.0
1714	106.5	11.254716981132075	48.96437817327806	RS_GCF_000733935.1	37.0
1715	108.0	11.488372093023257	51.69814099723735	RS_GCF_000734015.1	70.0
1716	107.5	11.327102803738319	50.729083703324086	RS_GCF_000734965.1	37.0
1717	95.5	11.442105263157895	49.02104434577999	RS_GCF_000736415.1	37.0
1718	108.0	11.153488372093022	51.50465781045617	RS_GCF_000737065.1	28.0
1719	107.0	11.352112676056338	49.5408898051002	RS_GCF_000737315.1	30.0
1720	108.0	11.274418604651164	49.22380251123223	RS_GCF_000737325.1	28.0
1721	96.5	11.510416666666666	50.91387662914906	RS_GCF_000737705.1	30.0
1722	96.5	11.416666666666666	51.15807785555537	RS_GCF_000737765.1	28.0
1723	96.0	11.44502617801047	51.66574370034788	RS_GCF_000737785.1	28.0
1724	93.0	11.308108108108108	51.81283911351205	RS_GCF_000738005.1	37.0
1725	107.0	11.061032863849766	49.286641366512384	RS_GCF_000738435.1	20.0
1726	91.0	11.259668508287293	50.05319738398457	RS_GCF_000738775.1	28.0
1727	107.5	11.280373831775702	48.58937905820095	RS_GCF_000739435.1	37.0
1728	95.5	11.210526315789474	49.711616517788386	RS_GCF_000739695.1	37.0
1729	110.5	11.327272727272728	50.0395348412245	RS_GCF_000739775.1	26.0
1730	98.5	11.153061224489797	52.6741475524385	RS_GCF_000739935.1	26.0
1731	109.0	11.308755760368664	49.786844445634756	RS_GCF_000739995.1	30.0
1732	95.5	11.463157894736842	53.32700145010341	RS_GCF_000741205.1	37.0
1733	93.5	11.440860215053764	53.31801404008485	RS_GCF_000741535.1	37.0
1734	95.5	11.368421052631579	51.559613818716315	RS_GCF_000741575.1	37.0
1735	93.5	11.365591397849462	51.94833545537111	RS_GCF_000741775.1	37.0
1736	94.5	11.393617021276595	51.91983581761846	RS_GCF_000741785.1	37.0
1737	93.5	11.35483870967742	50.619853493955304	RS_GCF_000743535.1	26.0
1738	94.0	11.358288770053475	49.6088420019077	RS_GCF_000743575.1	30.0
1739	110.0	11.290322580645162	52.393975638225356	RS_GCF_000743715.1	25.0
1740	109.0	11.235023041474655	51.284768817767585	RS_GCF_000743945.1	33.0
1741	184.5	11.228260869565217	52.62898307306674	RS_GCF_000744105.1	25.0
1742	109.0	11.410138248847927	51.0346449684466	RS_GCF_000744185.1	20.0
1743	109.0	11.28110599078341	49.875439628520034	RS_GCF_000744225.1	28.0
1744	109.0	11.373271889400922	53.02592909298521	RS_GCF_000744285.1	22.0
1745	108.0	11.386046511627907	50.81347050491612	RS_GCF_000744375.1	30.0
1746	107.5	11.271028037383177	50.597254242845075	RS_GCF_000744415.1	25.0
1747	107.0	11.39906103286385	54.077604959694035	RS_GCF_000744435.1	65.0
1748	108.5	11.416666666666666	49.97534325681946	RS_GCF_000744655.1	28.0
1749	108.5	11.296296296296296	49.33989252537968	RS_GCF_000744705.1	28.0
1750	109.0	11.12442396313364	51.04724101191029	RS_GCF_000744735.1	20.0
1751	114.0	11.15695067264574	54.040853819938675	RS_GCF_000744775.1	65.0
1752	108.0	11.2	50.52466079451512	RS_GCF_000744785.1	28.0
1753	107.5	11.214953271028037	49.61640452909351	RS_GCF_000744815.1	28.0
1754	109.0	11.44700460829493	50.355783719129825	RS_GCF_000744825.1	30.0
1755	94.5	11.608695652173912	52.45446816459763	RS_GCF_000744885.1	63.0
1756	108.5	11.425925925925926	51.789138750132146	RS_GCF_000745125.1	30.0
1757	108.5	11.351851851851851	49.23166121434712	RS_GCF_000745345.1	28.0
1758	96.5	11.166666666666666	52.5126583614769	RS_GCF_000745425.1	30.0
1759	107.0	11.48356807511737	53.081173722770764	RS_GCF_000745455.1	60.0
1760	107.5	11.149532710280374	49.365798919738985	RS_GCF_000745835.1	30.0
1761	109.0	11.290322580645162	50.22900684681511	RS_GCF_000745855.1	30.0
1762	107.5	11.074766355140186	49.71467668301831	RS_GCF_000745895.1	29.0
1763	95.5	11.47872340425532	50.88112139988843	RS_GCF_000745915.1	39.0
1764	129.5	11.226086956521739	51.75642442171642	RS_GCF_000745965.1	25.0
1765	111.5	10.963963963963964	53.79012755605728	RS_GCF_000745975.1	30.0
1766	107.0	11.32394366197183	50.87193769797573	RS_GCF_000746025.2	55.0
1767	96.5	11.229166666666666	52.187821778256136	RS_GCF_000746085.1	28.0
1768	107.5	11.495327102803738	52.28113207976322	RS_GCF_000746255.1	70.0
1769	108.5	11.407407407407407	52.54643252817432	RS_GCF_000746825.1	37.0
1770	94.0	11.401069518716577	50.50794648597031	RS_GCF_000747075.1	30.0
1771	94.0	11.390374331550802	49.58022203235363	RS_GCF_000747155.1	28.0
1772	107.0	11.314553990610328	52.207725260065324	RS_GCF_000747665.1	60.0
1773	107.5	11.280373831775702	51.17408136531439	RS_GCF_000749845.1	28.0
1774	107.5	11.317757009345794	50.16311275651055	RS_GCF_000750005.1	55.0
1775	107.0	11.333333333333334	49.84244380309296	RS_GCF_000750635.1	30.0
1776	106.0	11.184834123222748	54.35759821917451	RS_GCF_000751075.1	30.0
1777	107.5	11.19626168224299	49.48225802365368	RS_GCF_000753795.1	28.0
1778	110.0	11.4337899543379	49.17673013351295	RS_GCF_000754095.2	35.0
1779	107.5	11.327102803738319	50.314185987003846	RS_GCF_000754805.1	30.0
1780	105.0	11.291866028708133	53.511756038666405	RS_GCF_000755145.1	37.0
1781	107.5	11.317757009345794	50.618211402259796	RS_GCF_000756615.1	30.0
1782	109.0	11.336405529953916	50.58181751748061	RS_GCF_000756655.1	25.0
1783	109.0	11.35483870967742	48.80865572864741	RS_GCF_000756665.1	28.0
1784	110.5	11.209090909090909	52.441469086905386	RS_GCF_000756815.1	30.0
1785	95.5	11.421052631578947	50.284466599187496	RS_GCF_000757385.1	25.0
1786	107.5	11.317757009345794	49.88652447886359	RS_GCF_000757425.2	28.0
1787	95.0	11.375661375661375	52.93995882695643	RS_GCF_000757725.1	29.0
1788	107.5	11.36448598130841	49.94928991807948	RS_GCF_000757885.1	22.0
1789	104.5	11.259615384615385	51.321345751629	RS_GCF_000758165.1	30.0
1790	107.5	11.30841121495327	50.222154269237585	RS_GCF_000758665.1	30.0
1791	107.5	11.280373831775702	50.08758063051172	RS_GCF_000758685.1	30.0
1792	107.5	11.383177570093459	49.95621214443735	RS_GCF_000758705.1	30.0
1793	107.5	11.373831775700934	50.40628112970889	RS_GCF_000758725.1	30.0
1794	99.5	11.51578947368421	47.8491093644363	RS_GCF_000759025.1	28.0
1795	109.5	11.26605504587156	51.38531226078087	RS_GCF_000759345.1	37.0
1796	107.5	11.16822429906542	50.64461470338393	RS_GCF_000759835.1	30.0
1797	108.0	11.30232558139535	49.18560613349187	RS_GCF_000761155.1	30.0
1798	98.5	11.214285714285714	52.06066430184063	RS_GCF_000761485.1	29.0
1799	95.5	11.473684210526315	50.59304908784257	RS_GCF_000762845.2	37.0
1800	95.5	11.452631578947368	49.69100201511407	RS_GCF_000763135.2	37.0
1801	107.5	11.242990654205608	49.806228788220885	RS_GCF_000763295.1	25.0
1802	100.0	11.398963730569948	48.04850865164893	RS_GCF_000763375.1	29.0
1803	107.0	11.342723004694836	52.968610269202095	RS_GCF_000763575.1	60.0
1804	108.5	11.203703703703704	49.41769539389607	RS_GCF_000764025.1	29.0
1805	107.5	11.177570093457945	48.09387088714263	RS_GCF_000764535.1	26.0
1806	106.0	11.109004739336493	49.91419681490897	RS_GCF_000764645.1	29.0
1807	107.5	11.289719626168225	47.881882380620986	RS_GCF_000764655.1	29.0
1808	107.5	11.336448598130842	48.3014045683044	RS_GCF_000764665.1	29.0
1809	123.5	11.333333333333334	49.38458527043749	RS_GCF_000766865.1	30.0
1810	91.0	11.215469613259668	51.226548748292714	RS_GCF_000767055.1	29.0
1811	96.0	11.375661375661375	49.600621964845274	RS_GCF_000767165.1	28.0
1812	90.5	11.322222222222223	50.82473904967283	RS_GCF_000767255.1	37.0
1813	107.5	11.19626168224299	48.325459520111785	RS_GCF_000767465.1	30.0
1814	106.0	11.27962085308057	51.43056026363502	RS_GCF_000767835.1	37.0
1815	107.5	11.16822429906542	50.926441084713126	RS_GCF_000768315.1	28.0
1816	93.5	11.344086021505376	49.69889511435919	RS_GCF_000768335.1	28.0
1817	94.0	11.294117647058824	48.99635492760891	RS_GCF_000768345.1	30.0
1818	93.5	11.311827956989248	48.84256763944727	RS_GCF_000768355.1	30.0
1819	119.5	11.254545454545454	47.30386716877353	RS_GCF_000768555.3	27.0
1820	102.5	11.446808510638299	50.31000008865936	RS_GCF_000768685.1	28.0
1821	93.5	11.46236559139785	50.36487211214301	RS_GCF_000768695.1	28.0
1822	93.5	11.43010752688172	49.95072461395744	RS_GCF_000768705.1	28.0
1823	95.5	11.536842105263158	50.61749618143505	RS_GCF_000769915.1	28.0
1824	107.5	11.214953271028037	50.761105205608736	RS_GCF_000770305.1	28.0
1825	110.0	11.168949771689498	52.627151656260196	RS_GCF_000770585.1	37.0
1826	107.5	11.261682242990654	51.366943286163824	RS_GCF_000770635.1	37.0
1827	107.0	11.333333333333334	50.50054069706404	RS_GCF_000770675.1	30.0
1828	93.5	11.387096774193548	50.25032308380718	RS_GCF_000770795.1	29.0
1829	93.5	11.565217391304348	50.721575901201376	RS_GCF_000771745.2	70.0
1830	107.5	11.233644859813085	49.899199530967365	RS_GCF_000772105.1	25.0
1831	107.5	11.261682242990654	48.98948792382097	RS_GCF_000772535.1	37.0
1832	107.5	11.214953271028037	51.09080417405642	RS_GCF_000773975.1	26.0
1833	107.5	11.392523364485982	51.03741953050417	RS_GCF_000775615.1	30.0
1834	107.5	11.392523364485982	50.36226257212005	RS_GCF_000784735.1	28.0
1835	110.0	11.345622119815669	51.57971492477271	RS_GCF_000785105.2	30.0
1836	110.5	11.363636363636363	49.67490354797108	RS_GCF_000785435.2	28.0
